Index,Air_temperature,Dew_point_temperature,Relative_humidity,Vapour_pressure,Saturated_vapour_pressure,Wind_speed,Wind_direction,Speed_maximum_windgust,DNI,GHI,Gross_generation,Total_consumption,Time
2609,13.15302013,11.36778523,89.18791946,13.4590604,15.16979866,6.073825503,303.3557047,8.852348993,147.6577181,345.8657718,20.808,53.688,24/08/2011 9:00
2610,14.22348993,11.94295302,86.2885906,14.00268456,16.27852349,4.986577181,97.44966443,8.275167785,147.6577181,345.8657718,29.185,49.416,24/08/2011 9:30
2611,15.39328859,11.72281879,79.03355705,13.79127517,17.51812081,5.44966443,303.557047,9.483221477,229.3221477,455.0536913,40.049,47.636,24/08/2011 10:00
2612,16.56241611,11.75436242,73.84563758,13.87181208,18.87919463,1.436241611,92.48322148,3.255033557,229.3221477,455.0536913,48.183,45.954,24/08/2011 10:30
2613,17.26644295,11.38120805,68.81879195,13.50939597,19.7557047,1.731543624,23.89261745,5.409395973,183.3892617,447.2013423,54.922,43.546,24/08/2011 11:00
2614,18.16442953,11.70469799,66.32885906,13.87315436,20.87986577,5.087248322,64.02684564,7.691275168,183.3892617,447.2013423,59.729,41.394,24/08/2011 11:30
2615,18.24563758,11.24765101,63.85234899,13.40604027,20.97651007,6.704697987,111.6778523,10.40939597,433.7651007,559.557047,62.08,40.139,24/08/2011 12:00
2616,17.86577181,10.60536913,62.55033557,12.82013423,20.48187919,8.040268456,124.8993289,11.45637584,433.7651007,559.557047,67.128,39.107,24/08/2011 12:30
2617,17.74362416,10.46442953,62.60402685,12.68791946,20.3147651,8.624161074,121.7449664,12.36241611,772.6241611,605.852349,68.873,38.906,24/08/2011 13:00
2618,17.73422819,10.4295302,62.38926174,12.6295302,20.28590604,8.704697987,130.8053691,12.19463087,772.6241611,605.852349,77.045,34.584,24/08/2011 13:30
2619,18.03489933,10.25771812,60.59060403,12.49932886,20.6738255,10.20805369,111.8120805,14.1409396,757.8389262,465.4362416,77.752,32.717,24/08/2011 14:00
2620,17.89597315,9.979865772,60.04697987,12.26778523,20.53288591,13.18791946,100.738255,16.23489933,757.8389262,465.4362416,72.447,35.345,24/08/2011 14:30
2621,17.71342282,10.04697987,60.86577181,12.31275168,20.28389262,14.31543624,95.97315436,16.75838926,589.2214765,276.409396,62.533,32.201,24/08/2011 15:00
2622,17.6261745,10.0738255,61.4966443,12.38322148,20.16979866,14.20805369,91.74496644,18.79865772,589.2214765,276.409396,50.348,32.809,24/08/2011 15:30
2623,17.3442953,9.744295302,61.34899329,12.09865772,19.83355705,13.93959732,86.77852349,18.7852349,294.4161074,85.42281879,36.558,35.007,24/08/2011 16:00
2624,16.8590604,9.587248322,62.59060403,11.96644295,19.2442953,14.19463087,79.79865772,18.83892617,294.4161074,85.42281879,20.751,42.005,24/08/2011 16:30
2625,16.19127517,9.59261745,65.0738255,11.97181208,18.41006711,14.83892617,80.33557047,17.93959732,0,0,8.331,45.866,24/08/2011 17:00
2626,15.4852349,9.771812081,68.83892617,12.08255034,17.59731544,14.19463087,82.41610738,17.28187919,0,0,0.911,59.049,24/08/2011 17:30
2627,14.82080537,10.01677852,73.38255034,12.3409396,16.92550336,12.3557047,59.39597315,15.40268456,0,0,0.013,85.681,24/08/2011 18:00
2628,14.45167785,10.26442953,76.37583893,12.53020134,16.57919463,11.75838926,51.87919463,14.59731544,0,0,0.026,83.44,24/08/2011 18:30
2629,14.05100671,10.24362416,78.39597315,12.5033557,16.21208054,12.46979866,67.44966443,16.67785235,0,0,0.014,78.519,24/08/2011 19:00
2630,13.88255034,10.13959732,78.89261745,12.43087248,16.07986577,11.37583893,50.67114094,13.81879195,0,0,0.009,80.709,24/08/2011 19:30
2631,13.55234899,10.23020134,80.82550336,12.51208054,15.77986577,11.36241611,44.4966443,13.40268456,0,0,0.007,80.935,24/08/2011 20:00
2632,13.1885906,10.29194631,82.94630872,12.56711409,15.37718121,10.60402685,44.22818792,12.31543624,0,0,0.001,78.662,24/08/2011 20:30
2633,12.78590604,9.862416107,82.91946309,12.24161074,14.99463087,8.691275168,116.0402685,11.10067114,0,0,0.026,67.292,24/08/2011 21:00
2634,12.37248322,9.528187919,83.37583893,11.92080537,14.63020134,8.744966443,111.2080537,10.67114094,0,0,0.018,64.856,24/08/2011 21:30
2635,11.91275168,9.495302013,85.39597315,11.96778523,14.16174497,8.140939597,108.6577181,10.46308725,0,0,0.012,63.865,24/08/2011 22:00
2636,11.63825503,9.369798658,86.28187919,11.82348993,13.92348993,8.241610738,101.4765101,11.0738255,0,0,0.006,61.029,24/08/2011 22:30
2637,11.3261745,9.230872483,87.26845638,11.75503356,13.64228188,7.006711409,232.0805369,9.201342282,0,0,0.019,55.963,24/08/2011 23:00
2638,10.90939597,8.975167785,88.05369128,11.49731544,13.22416107,6.261744966,220.738255,9.22147651,0,0,0.025,70.534,24/08/2011 23:30
2639,10.5966443,8.733557047,88.42281879,11.35369128,12.96510067,7.624161074,212.6174497,9.248322148,0,0,0.006,92.037,25/08/2011 0:00
2640,10.49731544,8.589932886,88.2885906,11.26979866,12.92550336,8.201342282,220.6040268,10.32885906,0,0,0.007,101.384,25/08/2011 0:30
2641,10.28926174,8.459731544,88.67114094,11.1590604,12.70671141,6.013422819,218.6912752,8.852348993,0,0,0.019,78.377,25/08/2011 1:00
2642,9.970469799,8.288590604,89.4295302,11.03355705,12.44630872,6.268456376,210.738255,8.912751678,0,0,0.012,50.394,25/08/2011 1:30
2643,9.845637584,8.279194631,90.15436242,11.06040268,12.34496644,6.214765101,220.4026846,7.718120805,0,0,0.019,47.85,25/08/2011 2:00
2644,9.628187919,8.22147651,90.98657718,11.00469799,12.17315436,6.536912752,213.3557047,7.463087248,0,0,0.024,41.253,25/08/2011 2:30
2645,9.469127517,8.180536913,91.75838926,11.00738255,12.0704698,6.389261745,233.557047,7.812080537,0,0,0,37.64,25/08/2011 3:00
2646,9.653020134,8.36442953,91.77181208,11.19261745,12.29463087,6.067114094,241.4765101,9.234899329,0,0,0.006,37.532,25/08/2011 3:30
2647,8.630872483,7.426845638,92.32214765,10.43489933,11.40402685,7.369127517,231.8120805,9.342281879,0,0,0.012,33.958,25/08/2011 4:00
2648,8.554362416,7.566442953,93.62416107,10.57919463,11.34295302,5.744966443,221.2751678,8.308724832,0,0,0,37.753,25/08/2011 4:30
2649,8.252348993,7.323489933,93.90604027,10.40402685,11.13422819,7.261744966,223.3557047,9.583892617,0,0,0.016,36.762,25/08/2011 5:00
2650,8.017449664,7.171812081,94.34899329,10.28389262,10.93892617,9.134228188,231.4765101,10.0738255,0,0,0.017,44.584,25/08/2011 5:30
2651,7.771812081,6.973154362,94.77852349,10.12751678,10.75973154,8.852348993,220.8053691,9.536912752,100.4899329,40.24832215,0.006,43.577,25/08/2011 6:00
2652,8.000671141,7.332214765,95.43624161,10.40067114,10.94161074,9.744966443,228.8590604,11.62416107,100.4899329,40.24832215,0.026,59.36,25/08/2011 6:30
2653,8.324161074,7.63557047,95.47651007,10.64899329,11.1738255,8.32885906,235.8389262,9.677852349,579.5100671,236.7852349,2.45,77.986,25/08/2011 7:00
2654,9.396644295,8.730872483,95.71812081,11.4557047,11.98187919,10.37583893,237.0469799,12.7114094,579.5100671,236.7852349,11.708,81.335,25/08/2011 7:30
2655,10.50939597,9.439597315,93.20134228,11.8738255,12.82214765,10.24161074,233.4228188,12.69798658,814.3557047,436.0536913,23.77,78.798,25/08/2011 8:00
2656,11.98657718,10.56107383,91.22147651,12.78791946,14.06442953,10.31543624,257.114094,12.58389262,814.3557047,436.0536913,37.192,68.48,25/08/2011 8:30
2657,13.1966443,10.83691275,85.77181208,12.98724832,15.2590604,13.34899329,341.2751678,16.98657718,901.9597315,597.2483221,50.867,54.555,25/08/2011 9:00
2658,14.65369128,11.34697987,80.73154362,13.45973154,16.76510067,12.73154362,241.9463087,16.91275168,901.9597315,597.2483221,63.36,50.897,25/08/2011 9:30
2659,15.51610738,10.86241611,73.98657718,13.02281879,17.66912752,11.12751678,173.3557047,14.69127517,935.7516779,701.2885906,74.769,41.441,25/08/2011 10:00
2660,16.70872483,11.1590604,69.97315436,13.29261745,19.06845638,11.95973154,185.1677852,15.52348993,935.7516779,701.2885906,82.641,39.291,25/08/2011 10:30
2661,17.32751678,10.51946309,64.46308725,12.70536913,19.80469799,15.01342282,187.5838926,19.60402685,933.7852349,735.2416107,88.014,36.524,25/08/2011 11:00
2662,18.07919463,10.75436242,62.45637584,12.93825503,20.75436242,16.26174497,192.2818792,20.32885906,933.7852349,735.2416107,91.706,32.842,25/08/2011 11:30
2663,18.77919463,11.35234899,62.14765101,13.45771812,21.68590604,15.61744966,188.2550336,19.14765101,935.8322148,710.5838926,93.434,35.348,25/08/2011 12:00
2664,19.19127517,11.40201342,60.93288591,13.50536913,22.27114094,16.26174497,194.5637584,20.87919463,935.8322148,710.5838926,92.895,33.687,25/08/2011 12:30
2665,19.59798658,11.5261745,60.14765101,13.60738255,22.88322148,16.22818792,58.8590604,21.01342282,940.3691275,630.261745,91.441,33.011,25/08/2011 13:00
2666,19.42147651,11.67114094,61.32885906,13.73825503,22.60604027,18.24832215,77.31543624,23.24161074,940.3691275,630.261745,88.207,34.704,25/08/2011 13:30
2667,19.57852349,12.04496644,62.45637584,14.10469799,22.80402685,18.39597315,79.79865772,23.09395973,885.7852349,481.7986577,83.013,32.479,25/08/2011 14:00
2668,19.93825503,12.10067114,61.51006711,14.17449664,23.39127517,16.93288591,80.87248322,22.53691275,885.7852349,481.7986577,74.744,35.131,25/08/2011 14:30
2669,19.69932886,12.0966443,62.47651007,14.19127517,23.03624161,16.81208054,79.12751678,22.38255034,744.8187919,289.8657718,64.138,32.089,25/08/2011 15:00
2670,19.70268456,12.36241611,63.8590604,14.46241611,23.04832215,17.61744966,76.17449664,22.46308725,744.8187919,289.8657718,51.284,39.609,25/08/2011 15:30
2671,19.53221477,12.53020134,65.16778523,14.6147651,22.80134228,17.14765101,75.30201342,21.68456376,434.8657718,91.27516779,37.247,36.442,25/08/2011 16:00
2672,19.18724832,12.48187919,66.55704698,14.58255034,22.32214765,17.91275168,73.89261745,20.69127517,434.8657718,91.27516779,21.243,41.952,25/08/2011 16:30
2673,18.30872483,12.60805369,70.42281879,14.66510067,21.07516779,15.13422819,49.73154362,20.5704698,0,0,8.581,45.892,25/08/2011 17:00
2674,17.36174497,12.90402685,75.70469799,14.96040268,19.86778523,14.14765101,127.3825503,16.99328859,0,0,0.975,55.152,25/08/2011 17:30
2675,16.30671141,13.01342282,81.01342282,15.06577181,18.56845638,12.75167785,33.95973154,14.80536913,0,0,0.02,65.345,25/08/2011 18:00
2676,15.64630872,12.60738255,82.26845638,14.69798658,17.86174497,12.77181208,52.2147651,14.72483221,0,0,0.006,70.537,25/08/2011 18:30
2677,15.10805369,12.41610738,84.2885906,14.52147651,17.29328859,14.24161074,56.97986577,17.68456376,0,0,0.025,71.769,25/08/2011 19:00
2678,14.52348993,11.97516779,85.04697987,14.12818792,16.72080537,11.70469799,49.79865772,16.42281879,0,0,0.007,71.982,25/08/2011 19:30
2679,14.07919463,11.67651007,85.81208054,13.82818792,16.25637584,11.98657718,115.3020134,15.53691275,0,0,0.013,74.53,25/08/2011 20:00
2680,13.53758389,11.24765101,86.42281879,13.43825503,15.65704698,11.24832215,124.4295302,13.59731544,0,0,0.013,74.984,25/08/2011 20:30
2681,13.22818792,10.9147651,86.34228188,13.1409396,15.40671141,10.34899329,129.1275168,13.42281879,0,0,0.02,63.998,25/08/2011 21:00
2682,12.96308725,10.77583893,86.89932886,13.0114094,15.07852349,9.899328859,157.9194631,11.47651007,0,0,0.019,60.824,25/08/2011 21:30
2683,12.60738255,10.49597315,87.44966443,12.80268456,14.77114094,10.79194631,248.9932886,12.28187919,0,0,0.001,64.626,25/08/2011 22:00
2684,12.07651007,10.13959732,88.08053691,12.45637584,14.28590604,9.456375839,217.3154362,10.96644295,0,0,0.026,64.912,25/08/2011 22:30
2685,11.89731544,9.671812081,86.44295302,12.1147651,14.14966443,9.744966443,221.2080537,12.5704698,0,0,0.012,58.01,25/08/2011 23:00
2686,11.46979866,8.783892617,84.15436242,11.37785235,13.75100671,8.926174497,217.1812081,10.90604027,0,0,0.006,69.573,25/08/2011 23:30
2687,11.38590604,8.658389262,83.95302013,11.29395973,13.73691275,9.872483221,228.2550336,12.40268456,0,0,0.018,91.079,26/08/2011 0:00
2688,11.34026846,8.490604027,83.33557047,11.20201342,13.72416107,10.85234899,219.5302013,14.18120805,0,0,0.001,88.697,26/08/2011 0:30
2689,11.27583893,8.136241611,82.16107383,10.94899329,13.7114094,10.99328859,204.1610738,13.73154362,0,0,0.006,70.603,26/08/2011 1:00
2690,10.57785235,7.67852349,83.10738255,10.60469799,13.03624161,9.503355705,219.0604027,13.30201342,0,0,0.013,47.88,26/08/2011 1:30
2691,10.86174497,7.15704698,79.84563758,10.22751678,13.37248322,10.69798658,215.5704698,12.73825503,0,0,0.007,44.523,26/08/2011 2:00
2692,10.27449664,7.088590604,81.77181208,10.17315436,12.81879195,7.32885906,133.6912752,9.067114094,0,0,0.012,37.504,26/08/2011 2:30
2693,10.31073826,7.041610738,81.36241611,10.10805369,12.84765101,8.563758389,212.6174497,11.63758389,0,0,0.018,33.798,26/08/2011 3:00
2694,9.611409396,6.774496644,83.27516779,9.930201342,12.21342282,8.684563758,228.5234899,10.89261745,0,0,0.001,31.967,26/08/2011 3:30
2695,9.263087248,6.760402685,84.93288591,9.924161074,11.92885906,7.597315436,226.7114094,8.711409396,0,0,0.006,32.765,26/08/2011 4:00
2696,9.622147651,6.191275168,80.69127517,9.522818792,12.29328859,9.651006711,205.6375839,11.61744966,0,0,0.012,32.731,26/08/2011 4:30
2697,9.394630872,6.414765101,82.67114094,9.687248322,12.06308725,6.187919463,231.5436242,9.469798658,0,0,0.006,31.766,26/08/2011 5:00
2698,9.151006711,6.317449664,83.0738255,9.644966443,11.86107383,7.798657718,233.0872483,10.97986577,0,0,0.012,33.643,26/08/2011 5:30
2699,9.086577181,5.775167785,80.84563758,9.254362416,11.80738255,7.744966443,217.2483221,11.05369128,126.6979866,45.56375839,0.006,42.586,26/08/2011 6:00
2700,9.24295302,5.566442953,79.24832215,9.118120805,12.03355705,8.785234899,211.5436242,11.79865772,126.6979866,45.56375839,0.045,50.066,26/08/2011 6:30
2701,9.625503356,6.224161074,80.38255034,9.530201342,12.29328859,6.637583893,153.3557047,7.704697987,605.8926174,245.7651007,2.664,71.36,26/08/2011 7:00
2702,10.81073826,6.779194631,77.59731544,9.856375839,13.16174497,6.872483221,193.9597315,10.04026846,605.8926174,245.7651007,11.984,69.964,26/08/2011 7:30
2703,12.51879195,8.154362416,76.14765101,10.83489933,14.65100671,10.6442953,195.704698,15.39597315,824.2751678,444.5302013,24.395,68.783,26/08/2011 8:00
2704,14.00469799,8.619463087,71.01342282,11.23489933,16.0409396,10.84563758,195.5704698,13.65100671,824.2751678,444.5302013,37.935,56.734,26/08/2011 8:30
2705,16.09463087,9.117449664,63.67114094,11.59060403,18.36442953,9.543624161,302.7516779,13.69798658,891.7852349,601.3892617,50.614,50.414,26/08/2011 9:00
2706,17.2261745,8.536241611,56.80536913,11.13221477,19.64295302,9.89261745,186.9798658,14.86577181,891.7852349,601.3892617,62.448,44.964,26/08/2011 9:30
2707,17.78456376,9.624832215,59.08724832,11.98120805,20.39798658,10.01342282,177.114094,15.01342282,860.1946309,681.6644295,72.033,37.408,26/08/2011 10:00
2708,18.53020134,10.49194631,60.22818792,12.79798658,21.37986577,9.033557047,189.3959732,13.22818792,860.1946309,681.6644295,78.326,35.531,26/08/2011 10:30
2709,19.09328859,11.44765101,62.25503356,13.69194631,22.13020134,10.60402685,157.6510067,17.31543624,864.1073826,716.8590604,81.417,34.586,26/08/2011 11:00
2710,19.06174497,11.94026846,64.33557047,14.14161074,22.12080537,11.60402685,162.7516779,17.75167785,864.1073826,716.8590604,83.732,34.321,26/08/2011 11:30
2711,19.0738255,12.3295302,65.7114094,14.51342282,22.1442953,12.90604027,163.1543624,17.45637584,831.7986577,678.1677852,84.91,37.627,26/08/2011 12:00
2712,19.52844756,12.41283006,64.14275217,14.61683731,22.75049233,12.1409396,153.4899329,16.24812619,831.7986577,678.1677852,85.37,36.953,26/08/2011 12:30
2713,20.18575418,12.60485475,62.41302111,14.73635918,23.66809876,10.26174497,161.8120805,13.45598393,871.7181208,610.9865772,82.742,35.035,26/08/2011 13:00
2714,19.80279234,12.86265125,64.83094107,14.96326361,23.16691324,10.48993289,168.1208054,14.23431147,871.7181208,610.9865772,80.946,32.054,26/08/2011 13:30
2715,19.90036741,13.33655514,66.61798854,15.42775192,23.27109685,12.04697987,160.6040268,14.60995444,840.966443,473.442953,77.903,35.075,26/08/2011 14:00
2716,19.83015725,13.58898251,67.98892862,15.66673688,23.15514623,12.0738255,158.3221477,15.64331553,840.966443,473.442953,70.945,35.133,26/08/2011 14:30
2717,19.43914172,13.67496693,70.01758683,15.72317151,22.6177191,10.77181208,151.0738255,14.12634106,693.8053691,283.7449664,61.307,31.846,26/08/2011 15:00
2718,19.25215304,13.81061578,71.71067457,15.89906922,22.35277519,10.16778523,146.5100671,13.24023906,693.8053691,283.7449664,49.128,32.379,26/08/2011 15:30
2719,19.09737912,14.01203645,73.60510459,16.09375888,22.1536031,10.16778523,146.2416107,12.24675452,403.2013423,90.86577181,35.676,33.121,26/08/2011 16:00
2720,18.70636359,14.11278597,75.5666487,16.22804585,21.6134914,8.66442953,153.3557047,11.81702836,403.2013423,90.86577181,20.492,41.34,26/08/2011 16:30
2721,17.90192524,14.25246167,79.70268946,16.30193014,20.53915152,7.44295302,145.033557,9.816832411,0,0,8.387,51.972,26/08/2011 17:00
2722,16.77399696,13.9303924,83.44946848,15.97447215,19.13595258,6.463087248,102.3489933,8.836770685,0,0,0.922,54.257,26/08/2011 17:30
2723,15.97224318,14.05932984,88.55195219,16.10339,18.17570666,7.147651007,91.61073826,8.259393524,0,0,0.019,67.873,26/08/2011 18:00
2724,15.36512027,13.73726057,90.28530838,15.85512663,17.54566208,5.268456376,89.86577181,7.359868711,0,0,0.025,65.9,26/08/2011 18:30
2725,15.10967521,13.91988929,92.78376525,16.03773576,17.26461079,5.469798658,76.97986577,5.789202959,0,0,0.018,65.902,26/08/2011 19:00
2726,14.805908,13.73339049,93.38960466,15.88208984,17.01577426,4.879194631,150,5.39974526,0,0,0.001,65.859,26/08/2011 19:30
2727,14.44442267,13.35091853,93.27061186,15.53852447,16.65955519,1.711409396,105.1677852,3.050556018,0,0,0.007,64.433,26/08/2011 20:00
2728,14.17287023,13.1523392,93.78249155,15.28220742,16.34763141,5.832214765,101.409396,6.87586342,0,0,0.002,66.732,26/08/2011 20:30
2729,13.68789497,12.81550483,94.53598197,14.98964875,15.87194925,8.073825503,99.39597315,10.17768089,0,0,0.006,61.058,26/08/2011 21:00
2730,13.52775192,12.71893891,94.88678783,14.88635183,15.66472346,9.523489933,104.3624161,11.66741782,0,0,0.019,61.578,26/08/2011 21:30
2731,13.39042767,12.49485622,94.44564738,14.65285357,15.5595111,8.543624161,100.6040268,11.50614804,0,0,0.013,60.856,26/08/2011 22:00
2732,12.9282712,11.95265272,94.04477539,14.14955666,15.06906383,7.013422819,230.2684564,9.989173566,0,0,0.018,59.017,26/08/2011 22:30
2733,12.51175231,11.62252976,94.54323225,13.87042081,14.72358301,5.979865772,226.9127517,8.042668887,0,0,0.006,56.829,26/08/2011 23:00
2734,12.19053544,11.34207123,94.65242737,13.62349973,14.43582031,7.483221477,226.7785235,8.794150786,0,0,0.008,63.912,26/08/2011 23:30
2735,12.03576152,11.12469995,94.35893793,13.43161221,14.30913144,7.805369128,94.29530201,9.330867584,0,0,0.019,85.204,27/08/2011 0:00
2736,12.07159163,11.13954343,94.18625386,13.48536227,14.37841572,8.22147651,97.11409396,11.2367119,0,0,0,87.602,27/08/2011 0:30
2737,11.75842845,10.61747416,92.84578455,13.00354186,14.08931073,7.214765101,225.033557,11.85396561,0,0,0.024,64.532,27/08/2011 1:00
2738,11.56875521,10.47661294,93.07578504,12.84789595,13.90490374,5.899328859,97.51677852,7.732964287,0,0,0.025,50.234,27/08/2011 1:30
2739,11.45156518,10.389443,93.34605399,12.80500171,13.82653701,3.77852349,19.26174497,4.632097193,0,0,0.012,42.276,27/08/2011 2:00
2740,11.24712683,10.22039387,93.54920884,12.71781218,13.68910988,4.100671141,82.48322148,5.504384461,0,0,0.006,36.989,27/08/2011 2:30
2741,11.29772204,10.29966688,93.69867241,12.77693137,13.72215255,6.651006711,65.43624161,7.866604615,0,0,0.006,33.972,27/08/2011 3:00
2742,11.09731054,10.16820164,94.22397492,12.67497673,13.57264488,7.268456376,198.9932886,9.852985842,0,0,0,31.655,27/08/2011 3:30
2743,10.96267085,9.9843874,93.78283447,12.51396169,13.45535198,4.583892617,186.5100671,7.181648949,0,0,0.007,33.636,27/08/2011 4:00
2744,10.69380297,9.710640278,93.63699603,12.25496007,13.18235438,3.724832215,136.5771812,6.268701318,0,0,0.006,35.336,27/08/2011 4:30
2745,10.81016999,9.776490472,93.50458041,12.35434772,13.33888698,3.859060403,31.87919463,5.020183217,0,0,0.006,29.369,27/08/2011 5:00
2746,10.54130211,9.383280263,92.68760104,12.00138637,13.06723167,2.275167785,23.42281879,4.066967129,0,0,0.018,32.369,27/08/2011 5:30
2747,10.40934698,9.184700926,92.36726596,11.8202371,12.92175085,4.503355705,77.38255034,6.992945672,7.536912752,22.51006711,0.03,38.758,27/08/2011 6:00
2748,10.34987508,9.124376623,92.35565571,11.76257777,12.92392103,3.590604027,77.51677852,4.845098712,7.536912752,22.51006711,0.006,34.445,27/08/2011 6:30
2749,10.56020183,9.493582521,93.2970656,12.08612649,13.06300397,2.865771812,59.26174497,4.415372557,35.6442953,113.4161074,0.61,45.311,27/08/2011 7:00
2750,11.28462254,10.20372802,93.5404889,12.5653799,13.62087885,3.201342282,185.4362416,7.166854455,35.6442953,113.4161074,4.604,50.271,27/08/2011 7:30
2751,11.83454661,10.83199432,93.93156322,13.08758634,14.06600206,6.66442953,175.1006711,8.763973938,57.7852349,243.1543624,9.435,57.801,27/08/2011 8:00
2752,12.31467202,11.35690491,94.17498653,13.52120218,14.47756822,4.409395973,179.5302013,7.179885367,57.7852349,243.1543624,14.436,70.15,27/08/2011 8:30
2753,13.37869005,12.49792289,94.56606084,14.54407975,15.42336256,3.67114094,63.2885906,5.528682702,94.42281879,339.442953,17.86,76.037,27/08/2011 9:00
2754,14.218547,13.1624308,93.50747073,15.18306471,16.27251261,7.228187919,197.6510067,10.68284916,94.42281879,339.442953,36.437,77.761,27/08/2011 9:30
2755,14.66377309,13.31150247,91.73747122,15.33211679,16.71226669,7.013422819,145.8389262,9.595404889,5.073825503,187.2684564,37.739,70.763,27/08/2011 10:00
2756,15.05530789,13.48070837,90.63861265,15.49056484,17.1278597,5.013422819,106.6442953,8.32004115,5.073825503,187.2684564,32.168,65.964,27/08/2011 10:30
2757,15.15690981,13.46736393,89.80821045,15.48122765,17.25351982,6.959731544,141.8120805,9.487630432,2.516778523,141.4563758,23.824,64.719,27/08/2011 11:00
2758,15.55649831,13.71710675,89.01807672,15.72692402,17.70266987,7.362416107,167.4496644,10.03777005,2.516778523,141.4563758,18.815,64.673,27/08/2011 11:30
2759,15.35877137,13.50778915,88.91250674,15.51758683,17.48067898,7.657718121,166.7785235,10.21207074,2.348993289,135.0805369,16.168,68.706,27/08/2011 12:00
2760,15.44963504,13.66222995,89.38411796,15.67603488,17.57278205,4.986577181,167.5838926,8.117915054,2.348993289,135.0805369,11.319,65.254,27/08/2011 12:30
2761,15.63311615,13.75895263,88.95640033,15.76736883,17.79508646,4.060402685,146.5100671,6.855974134,4.624161074,146.5234899,12.602,68.882,27/08/2011 13:00
2762,15.75082545,13.80735316,88.26022633,15.8425954,17.89927007,2.288590604,81.94630872,3.647724489,4.624161074,146.5234899,12.31,66.677,27/08/2011 13:30
2763,15.74907167,13.77790134,88.30230735,15.81312399,17.89741341,5.375838926,168.3892617,8.144172831,4.44966443,102.3154362,11.173,60.328,27/08/2011 14:00
2764,15.85067359,13.81153677,87.6464018,15.84673982,18.02307353,4.503355705,65.83892617,7.056728555,4.44966443,102.3154362,11.836,62.605,27/08/2011 14:30
2765,15.67979229,13.35523931,86.21197276,15.35955029,17.85745848,5.362416107,26.77852349,8.707539313,4.919463087,69.30872483,11.669,66.812,27/08/2011 15:00
2766,15.64582374,13.41437809,86.65673835,15.4240386,17.82338706,7.362416107,91.20805369,10.49257826,4.919463087,69.30872483,7.95,62.407,27/08/2011 15:30
2767,15.43198942,13.32855043,87.32969186,15.33282222,17.55844315,6.167785235,156.1744966,7.713858815,3.798657718,22.60402685,2.433,70.364,27/08/2011 16:00
2768,15.20607456,13.17695096,87.86841719,15.18120315,17.30289521,7.053691275,140.3355705,9.351246755,3.798657718,22.60402685,0.942,78.477,27/08/2011 16:30
2769,15.01237447,12.93139176,87.74942439,14.93562436,17.08493117,5.308724832,176.3087248,7.458433351,0,0,0.38,86.047,27/08/2011 17:00
2770,14.92337236,12.8898594,87.96600206,14.8940724,16.98240337,9.724832215,268.7919463,12.02199579,0,0,0.507,92.358,27/08/2011 17:30
2771,14.49208838,12.48993778,87.96781463,14.5156077,16.53356684,10.5033557,163.557047,13.32381326,0,0,0.055,101.261,27/08/2011 18:00
2772,13.96818694,12.17592221,89.17768089,14.20559937,15.99211287,7.040268456,155.3691275,8.826973007,0,0,0.001,86.519,27/08/2011 18:30
2773,13.60401705,11.76928918,88.991574,13.87142997,15.63186695,4.946308725,213.6241611,7.658991819,0,0,0.013,90.089,27/08/2011 19:00
2774,13.13917602,11.35997159,89.10076912,13.52652231,15.20182237,5.644295302,202.2147651,7.873560966,0,0,0.007,84.683,27/08/2011 19:30
2775,12.99379807,11.35333856,90.24352129,13.48631264,15.09124088,5.053691275,227.0469799,7.135109979,0,0,0.018,84.869,27/08/2011 20:00
2776,12.63097046,11.15744379,90.95674325,13.34408955,14.74173321,3.765100671,137.5167785,6.047665703,0,0,0.019,84.505,27/08/2011 20:30
2777,12.03324352,10.77094499,92.22030079,13.02334297,14.20833293,5.88590604,228.9261745,8.570959683,0,0,0.006,72.036,27/08/2011 21:00
2778,11.83551658,10.81666095,93.44358987,13.06501249,14.04674472,8.395973154,106.2416107,9.819085877,0,0,0,74.168,27/08/2011 21:30
2779,11.26731985,10.2637192,93.848087,12.60869544,13.5307941,7.134228188,237.9194631,8.328957037,0,0,0.012,75.346,27/08/2011 22:00
2780,11.03066673,10.13225396,94.25258414,12.47989516,13.29001127,8.140939597,229.1946309,9.442855043,0,0,0.013,62.7,27/08/2011 22:30
2781,10.6839465,9.889379317,94.89869201,12.33096066,13.02372508,6.570469799,217.5167785,8.529907412,0,0,0.006,62.749,27/08/2011 23:00
2782,10.735884,9.905565081,94.79312203,12.33504629,13.06884828,9.295302013,211.3422819,11.14716112,0,0,0.024,79.193,27/08/2011 23:30
2783,10.54486847,9.536515946,93.77480037,12.0223534,12.90860236,9.295302013,188.3892617,11.6704551,0,0,0.008,93.653,28/08/2011 0:00
2784,10.082712,9.253372851,94.66251898,11.79422427,12.54030275,8.624161074,191.0738255,10.32797727,0,0,0.031,91.611,28/08/2011 0:30
2785,10.22324009,9.524592172,95.44285504,12.01441728,12.618983,8.167785235,196.442953,10.13986185,0,0,0.006,72.653,28/08/2011 1:00
2786,10.05504335,9.364939009,95.49835889,11.90038211,12.47350218,9.093959732,198.0536913,11.75040415,0,0,0.019,47.157,28/08/2011 1:30
2787,10.57275266,9.995889874,96.37265468,12.37829324,12.92265223,8.919463087,194.0268456,10.66295988,0,0,0,44.305,28/08/2011 2:00
