Index,Total_consumption,Air_temperature,Air_temperature_future,Dew_point_temperature,Relative_humidity,Vapour_pressure,Saturated_vapour_pressure,Wind_speed,Wind_direction,Speed_maximum_windgust,DNI,GHI,Gross_generation,Time
4329,25.153,17.70820896,8.286567164,12.38358209,70.28358209,14.12985075,20.28880597,15.49253731,287.8358209,25.84328358,0,0,0,29/09/2012 5:00
4330,26.489,17.90895522,8.657462687,12.31268657,69.36567164,14.05895522,20.56940299,17.08208955,288.5820896,27.00746269,0,0,0.006,29/09/2012 5:30
4331,25.623,18.03731343,8.629850746,12.28880597,68.56716418,14.03507463,20.71044776,15.52238806,291.7164179,24.61940299,15.48507463,72.52238806,0.03,29/09/2012 6:00
4332,27.61,18.23656716,10.18059701,12.27835821,67.58208955,14.02462687,20.99328358,13.82089552,283.8059701,21.81343284,15.48507463,72.52238806,0.711,29/09/2012 6:30
4333,31.094,18.59552239,11.19701493,12.31716418,66.17164179,14.06343284,21.45746269,12.79104478,286.8656716,20.57462687,126.1716418,255.2761194,4.131,29/09/2012 7:00
4334,32.26,19.12835821,12.57985075,12.34104478,63.97014925,14.08731343,22.18208955,13.26119403,286.9402985,20.8880597,126.1716418,255.2761194,10.09,29/09/2012 7:30
4335,36.455,19.5619403,13.53208955,12.36567164,62.35074627,14.14477612,22.74850746,14.75373134,252.6865672,20.47761194,120.2910448,316.4179104,20.27,29/09/2012 8:00
4336,38.542,20.05522388,14.22462687,11.20597015,55.60447761,12.95223881,23.47164179,13.54477612,244.6268657,21.20895522,120.2910448,316.4179104,27.197,29/09/2012 8:30
4337,40.588,20.04253731,14.56268657,10.09104478,51.23880597,11.92985075,23.46119403,13.2761194,233.9552239,22.64925373,149.1119403,458.6716418,19.961,29/09/2012 9:00
4338,39.757,20.07462687,15.34104478,8.857462687,46.90298507,10.87313433,23.52835821,14.64925373,223.358209,21.73134328,149.1119403,458.6716418,34.001,29/09/2012 9:30
4339,33.759,20.6858209,16.14179104,6.978358209,38.44776119,9.401492537,24.41044776,17.47761194,238.2835821,28.20149254,528.2164179,740.4477612,45.556,29/09/2012 10:00
4340,38.639,21.30970149,16.73731343,6.090298507,34.70895522,8.735074627,25.37462687,22,247.3134328,33.64925373,528.2164179,740.4477612,57.245,29/09/2012 10:30
4341,41.085,21.23507463,17.36119403,4.886567164,31.91791045,7.994029851,25.26716418,25.76865672,250.3731343,38.62686567,663.6940299,821.9776119,56.933,29/09/2012 11:00
4342,39.219,21.11865672,18.18656716,3.982089552,30.08955224,7.475373134,25.10298507,26.36567164,248.2089552,38.57462687,663.6940299,821.9776119,62.53,29/09/2012 11:30
4343,37.875,21.65820896,18.5380597,3.362686567,27.76119403,7.128358209,25.92313433,26.00746269,255,38.05970149,620.4179104,742.261194,70.28,29/09/2012 12:00
4344,40.051,21.64104478,18.82313433,2.029850746,24.70895522,6.361940299,25.88134328,28.13432836,251.119403,43.51492537,620.4179104,742.261194,71.228,29/09/2012 12:30
4345,37.285,21.76865672,19.3261194,2.374626866,25.34328358,6.603731343,26.09626866,25.39552239,243.5074627,40.05970149,639.7238806,700.0298507,59.609,29/09/2012 13:00
4346,39.386,21.62089552,19.71567164,1.841791045,24.47014925,6.324626866,25.85298507,26.56716418,246.7164179,41.80597015,639.7238806,700.0298507,64.876,29/09/2012 13:30
4347,38.843,21.27089552,19.57462687,1.124626866,23.58955224,5.936567164,25.33059701,28.6119403,244.4776119,45.81343284,141.6268657,337.9626866,56.647,29/09/2012 14:00
4348,36.831,20.83955224,19.5380597,0.65,23.38059701,5.719402985,24.64626866,26.85820896,238.8059701,42.15671642,141.6268657,337.9626866,46.36,29/09/2012 14:30
4349,35.215,20.52462687,18.79776119,-0.070149254,22.51492537,5.382835821,24.17238806,28.32089552,238.2089552,44.48507463,103.9328358,248.8731343,37.017,29/09/2012 15:00
4350,37.543,20.01865672,17.6761194,0.676119403,24.58208955,5.687313433,23.42686567,28.49253731,237.6865672,40.98507463,66.23880597,159.7835821,30.789,29/09/2012 15:30
4351,40.397,19.66044776,17.36641791,0.889552239,25.32835821,5.76119403,22.90597015,26.7238806,233.4328358,41.60447761,28.54477612,70.69402985,26.673,29/09/2012 16:00
4352,37.727,18.57238806,16.73432836,1.896268657,29.26865672,6.232089552,21.38955224,27.2761194,225.3731343,42.06716418,28.54477612,70.69402985,14.745,29/09/2012 16:30
4353,39.112,17.35895522,15.92462687,2.613432836,33.70895522,6.617164179,19.84626866,27.42537313,223.6567164,43.36567164,0,0,9.686,29/09/2012 17:00
4354,43.169,16.28955224,15.3238806,1.862686567,33.97761194,6.258208955,18.55373134,26.85820896,223.880597,40.74626866,0,0,4.786,29/09/2012 17:30
4355,50.801,15.77313433,14.70820896,1.002238806,32.96268657,5.839552239,17.95,24.54477612,223.2835821,36.01492537,0,0,0.867,29/09/2012 18:00
4356,67.944,15.21940299,14.29402985,0.758955224,33.65671642,5.747014925,17.31119403,20.29850746,217.9850746,29.45522388,0,0,0.007,29/09/2012 18:30
4357,67.209,14.89029851,13.7358209,0.501492537,33.82089552,5.605223881,16.97910448,19.21641791,225.2238806,29.1119403,0,0,0.001,29/09/2012 19:00
4358,62.437,14.23358209,13.65746269,0.288059701,34.41791045,5.458955224,16.25970149,20.85074627,218.880597,30.47014925,0,0,0.002,29/09/2012 19:30
4359,58.329,13.78432836,13.16716418,-1.419402985,31.37313433,4.835074627,15.79701493,21.1119403,222.5373134,33.39552239,0,0,0.012,29/09/2012 20:00
4360,52.852,13.15522388,12.78507463,-1.218656716,33.42537313,4.891044776,15.1880597,18.25373134,223.5074627,25.79850746,0,0,0.006,29/09/2012 20:30
4361,49.427,12.81343284,12.6641791,-1.510447761,33.12686567,4.753731343,14.84626866,16.14179104,222.8358209,22.45522388,0,0,0.012,29/09/2012 21:00
4362,48.067,12.66791045,12.72686567,-2.009701493,31.44776119,4.524626866,14.70223881,17.52985075,224.4776119,27.78358209,0,0,0.006,29/09/2012 21:30
4363,50.772,12.42985075,12.8119403,-2.335820896,30.99253731,4.405970149,14.46716418,15.14925373,226.4925373,25.62686567,0,0,0,29/09/2012 22:00
4364,54.78,11.92462687,13.07313433,-2.176119403,32.55970149,4.442537313,13.99626866,14.23134328,228.0597015,21.74626866,0,0,0.002,29/09/2012 22:30
4365,50.239,11.55074627,12.61791045,-2.108208955,33.68656716,4.460447761,13.65522388,12.63432836,231.8656716,19.1119403,0,0,0.006,29/09/2012 23:00
4366,43.145,11.02462687,12.31044776,-2.230597015,34.86567164,4.434328358,13.22014925,10.87313433,233.2089552,14.97014925,0,0,0.012,29/09/2012 23:30
4367,57.515,10.69029851,11.6858209,-2.252985075,35.80597015,4.432089552,12.91865672,9.917910448,239.1791045,14.30597015,0,0,0.006,30/09/2012 0:00
4368,68.098,10.54179104,11.67985075,-2.547761194,35.09701493,4.298507463,12.79701493,9.074626866,230.5970149,12.38059701,0,0,0.006,30/09/2012 0:30
4369,60.576,10.55970149,10.9761194,-2.81119403,34.35074627,4.202238806,12.83059701,9.171641791,241.8656716,12.44776119,0,0,0,30/09/2012 1:00
4370,61.047,9.778358209,10.90149254,-2.301492537,38.28358209,4.391791045,12.16044776,8.447761194,246.2686567,12.82089552,0,0,0,30/09/2012 1:30
4371,49.713,9.500746269,11.04776119,-2.037313433,39.67910448,4.505223881,11.98432836,10.31343284,255.0746269,13.44776119,0,0,0.019,30/09/2012 2:00
4372,38.857,9.846268657,10.83283582,-1.971641791,38.79104478,4.539552239,12.24701493,9.268656716,250.8208955,14,0,0,0.012,30/09/2012 2:30
4373,29.035,9.394776119,10.65746269,-1.730597015,40.32835821,4.623880597,11.84626866,9.343283582,238.2089552,13.64179104,0,0,0,30/09/2012 3:00
4374,24.991,9.291791045,10.00373134,-1.820895522,40.26865672,4.582089552,11.75074627,8.514925373,239.7761194,11.85074627,0,0,0.014,30/09/2012 3:30
4375,29.372,8.907462687,9.701492537,-1.818656716,42.53731343,4.588059701,11.52761194,8.141791045,209.7761194,11.17910448,0,0,0,30/09/2012 4:00
4376,27.398,8.570895522,9.390298507,-1.703731343,44.2761194,4.619402985,11.32985075,9.007462687,264.1044776,10.7238806,0,0,0,30/09/2012 4:30
4377,27.319,8.286567164,9.320149254,-1.678358209,44.82835821,4.646268657,11.07313433,8.037313433,214.7014925,10.91791045,0,0,0,30/09/2012 5:00
4378,28.331,8.657462687,9.070895522,-1.791044776,43.23134328,4.62761194,11.35074627,8.828358209,225.2985075,11.40298507,0,0,0.024,30/09/2012 5:30
4379,29.976,8.629850746,9.147014925,-1.257462687,45.53731343,4.850746269,11.3238806,8.082089552,264.8507463,11.7238806,312.3134328,185.7910448,0.135,30/09/2012 6:00
4380,33.798,10.18059701,9.901492537,-1.735820896,38.35820896,4.605970149,12.45671642,9.589552239,256.3432836,13.45522388,312.3134328,185.7910448,3.017,30/09/2012 6:30
4381,35.755,11.19701493,10.92462687,-1.640298507,35.70149254,4.653731343,13.31567164,10.44029851,246.1940299,15.59701493,662.4179104,396.9402985,9.917,30/09/2012 7:00
4382,35.28,12.57985075,11.90746269,-1.493283582,32.92537313,4.734328358,14.61268657,10.46268657,250.5223881,16.87313433,662.4179104,396.9402985,19.491,30/09/2012 7:30
4383,33.725,13.53208955,13.58731343,-1.91641791,29.46268657,4.556716418,15.53208955,15.51492537,238.7313433,24.07462687,817.5298507,602.9253731,30.365,30/09/2012 8:00
4384,38.612,14.22462687,14.6619403,-1.711940299,28.6119403,4.641791045,16.24850746,18.49253731,231.4179104,28.56716418,817.5298507,602.9253731,41.632,30/09/2012 8:30
4385,45.14,14.56268657,15.21567164,-2.185820896,26.7761194,4.43880597,16.61716418,19.74626866,227.3134328,28.70149254,884.0223881,760.5223881,53.345,30/09/2012 9:00
4386,43.804,15.34104478,15.42164179,-1.76119403,26.58208955,4.620895522,17.47537313,21.35820896,227.9104478,32.01492537,884.0223881,760.5223881,62.53,30/09/2012 9:30
4387,43.976,16.14179104,16.48731343,-1.83880597,24.75373134,4.598507463,18.36268657,20.35074627,226.4925373,29.00746269,900.8059701,852.6716418,70.453,30/09/2012 10:00
4388,44.752,16.73731343,16.82462687,-2.02761194,23.70149254,4.535074627,19.10074627,19.92537313,228.8059701,32.95522388,900.8059701,852.6716418,76.776,30/09/2012 10:30
4389,43.105,17.36119403,17.13731343,-2.086567164,22.58955224,4.497014925,19.86492537,20.58955224,222.9850746,30.49253731,900.7089552,877.9253731,80.618,30/09/2012 11:00
4390,45.606,18.18656716,16.97761194,-2.673880597,20.54477612,4.280597015,20.95298507,20.79850746,222.0149254,31.99253731,900.7089552,877.9253731,82.226,30/09/2012 11:30
4391,43.312,18.5380597,17.0358209,-2.745522388,19.85820896,4.276865672,21.38283582,18.76865672,221.0447761,30.82089552,915.8432836,846.1567164,82.559,30/09/2012 12:00
4392,40.381,18.82313433,16.83880597,-3.11119403,18.89552239,4.120895522,21.77835821,16.44776119,218.5820896,30.88059701,915.8432836,846.1567164,81.458,30/09/2012 12:30
4393,38.004,19.3261194,17.96940299,-2.31641791,19.65671642,4.441791045,22.48507463,15.46268657,228.358209,26.52238806,903.3731343,744.0149254,79.347,30/09/2012 13:00
4394,38.168,19.71567164,18.15895522,-2.858955224,18.18656716,4.223880597,22.97462687,13.48507463,211.2686567,24.08955224,903.3731343,744.0149254,76.125,30/09/2012 13:30
4395,39.527,19.57462687,18.11492537,-1.714179104,20.32835821,4.653731343,22.79104478,16.81343284,190.0746269,27.55970149,840.8507463,579.0597015,70.737,30/09/2012 14:00
4396,34.668,19.5380597,17.82910448,-1.195522388,20.91791045,4.838059701,22.80820896,18.02985075,162.761194,26.97761194,840.8507463,579.0597015,63.446,30/09/2012 14:30
4397,35.452,18.79776119,17.79925373,-0.13358209,24,5.3,21.75298507,17.23134328,137.3134328,22.79850746,672.0373134,365.4701493,55.379,30/09/2012 15:00
4398,34.711,17.6761194,17.29477612,0.906716418,28.67164179,5.806716418,20.29402985,17.10447761,112.6865672,24.05970149,672.0373134,365.4701493,45.301,30/09/2012 15:30
4399,35.928,17.36641791,16.98432836,0.897014925,29.21641791,5.756716418,19.91791045,16.68656716,113.8059701,23.12686567,312.3656716,153.1716418,33.761,30/09/2012 16:00
4400,36.366,16.73432836,16.59776119,2.302238806,33.96268657,6.488059701,19.06343284,18,113.0597015,24.08955224,312.3656716,153.1716418,21.188,30/09/2012 16:30
4401,38.724,15.92462687,16.14029851,2.660447761,37.3358209,6.679850746,18.1358209,17.46268657,111.119403,24.11940299,0,0,10.006,30/09/2012 17:00
4402,43.272,15.3238806,15.61119403,2.920149254,39.67910448,6.798507463,17.45149254,14.36567164,104.5522388,19.52238806,0,0,3.211,30/09/2012 17:30
4403,51.687,14.70820896,15.2358209,2.871641791,41.23134328,6.77238806,16.80149254,10.91044776,100.1492537,14.76119403,0,0,0.271,30/09/2012 18:00
4404,56.901,14.29402985,15.06567164,2.976119403,42.67164179,6.81641791,16.36044776,8.656716418,104.0298507,11,0,0,0,30/09/2012 18:30
4405,59.656,13.7358209,15.12761194,2.952238806,44.64925373,6.801492537,15.7858209,4.126865672,74.85074627,5.798507463,0,0,0,30/09/2012 19:00
4406,59.791,13.65746269,15.17835821,3.26119403,45.92537313,6.988059701,15.72164179,3.440298507,86.56716418,4.955223881,0,0,0.013,30/09/2012 19:30
4407,58.14,13.16716418,15.07164179,3.509701493,48.36567164,7.124626866,15.2641791,0.835820896,47.31343284,3.149253731,0,0,0.007,30/09/2012 20:00
4408,54.39,12.78507463,14.90373134,4.176865672,52.29104478,7.484328358,14.86641791,2.373134328,74.32835821,3.492537313,0,0,0.012,30/09/2012 20:30
4409,53.574,12.6641791,14.59104478,4.059701493,52.14179104,7.456716418,14.74552239,6.089552239,171.4925373,7.358208955,0,0,0,30/09/2012 21:00
4410,53.275,12.72686567,14.35746269,3.192537313,49,6.979850746,14.79402985,9.626865672,218.2835821,11.40298507,0,0,0.007,30/09/2012 21:30
4411,52.103,12.8119403,14.12164179,2.035820896,44.12686567,6.336567164,14.88208955,10.53731343,213.880597,16.1641791,0,0,0.006,30/09/2012 22:00
4412,52.121,13.07313433,14.24402985,1.280597015,40.26119403,5.949253731,15.09179104,12.82835821,205.8955224,17.05970149,0,0,0.007,30/09/2012 22:30
4413,46.009,12.61791045,14.21119403,1.43358209,42.26119403,6.000746269,14.65671642,11.98507463,208.5074627,17.24626866,0,0,0,30/09/2012 23:00
4414,40.385,12.31044776,14.04402985,1.258955224,42.47761194,5.926119403,14.35373134,11.46268657,202.9104478,17.39552239,0,0,0.013,30/09/2012 23:30
4415,55.242,11.6858209,13.9141791,1.335820896,44.49253731,5.965671642,13.7761194,11.04477612,220.0746269,15.24626866,0,0,0.012,1/10/2012 0:00
4416,66.36,11.67985075,13.79253731,1.204477612,43.81343284,5.919402985,13.78432836,8.955223881,231.7910448,12.50746269,0,0,0,1/10/2012 0:30
4417,59.398,10.9761194,13.43880597,1.563432836,47.50746269,6.093283582,13.15298507,9.253731343,237.1641791,13.94029851,0,0,0.006,1/10/2012 1:00
4418,62.226,10.90149254,12.86716418,1.471641791,47.30597015,6.045522388,13.08059701,10.52238806,239.7014925,14.86567164,0,0,0.012,1/10/2012 1:30
4419,49.383,11.04776119,12.7119403,1.297761194,45.90298507,5.932835821,13.18208955,12.26119403,234.8507463,16.19402985,0,0,0.012,1/10/2012 2:00
4420,37.852,10.83283582,12.58358209,1.501492537,47.44776119,6.056716418,13.03731343,10.87313433,233.0597015,14.93283582,0,0,0.012,1/10/2012 2:30
4421,28.194,10.65746269,12.17537313,1.494029851,47.89552239,6.054477612,12.87910448,10.88059701,237.8358209,14.60447761,0,0,0,1/10/2012 3:00
4422,28.752,10.00373134,11.97164179,1.882089552,51.92537313,6.258208955,12.33656716,9.28358209,237.0895522,13.12686567,0,0,0,1/10/2012 3:30
4423,25.735,9.701492537,11.98656716,1.812686567,52.91791045,6.226119403,12.08208955,8.746268657,245,10.95522388,0,0,0.006,1/10/2012 4:00
4424,25.392,9.390298507,11.5,1.899253731,54.47761194,6.261940299,11.83059701,8.962686567,241.7910448,11.82089552,0,0,0.006,1/10/2012 4:30
4425,23.855,9.320149254,11.69029851,1.812686567,54.17164179,6.207462687,11.78134328,8.231343284,243.5820896,11.58955224,0,0,0.006,1/10/2012 5:00
4426,29.114,9.070895522,11.67462687,1.856716418,55.06716418,6.247761194,11.55820896,7.694029851,243.7313433,10.80597015,0,0,0.006,1/10/2012 5:30
4427,29.211,9.147014925,11.55223881,2.100746269,55.85074627,6.341044776,11.62164179,8.28358209,257.1641791,11.70149254,239.358209,186.0522388,0.116,1/10/2012 6:00
4428,31.42,9.901492537,11.94253731,2.244029851,53.34328358,6.429104478,12.2261194,8.902985075,248.880597,11.35074627,239.358209,186.0522388,2.855,1/10/2012 6:30
4429,30.965,10.92462687,12.77686567,2.765671642,51.56716418,6.696268657,13.0880597,8.223880597,244.0298507,9.970149254,569.0447761,396.3134328,9.363,1/10/2012 7:00
4430,30.824,11.90746269,13.65074627,3.612686567,51.37313433,7.185820896,13.95895522,7.865671642,243.1343284,11.2238806,569.0447761,396.3134328,17.969,1/10/2012 7:30
4431,39.962,13.58731343,14.71492537,5.014179104,51.3880597,8.045522388,15.58731343,7.044776119,223.2089552,10.76119403,609.3208955,565.9179104,28.373,1/10/2012 8:00
4432,44.042,14.6619403,15.80746269,5.912686567,51.29104478,8.635074627,16.70970149,6.604477612,219.8507463,9.940298507,609.3208955,565.9179104,38.276,1/10/2012 8:30
4433,44.745,15.21567164,16.24328358,6.197014925,50.64179104,8.8,17.30970149,6.335820896,190.5970149,10.74626866,355.0373134,561.2164179,46.435,1/10/2012 9:00
4434,47.403,15.42164179,16.78283582,6.31119403,50.55223881,8.906716418,17.53358209,4.925373134,217.9850746,7.843283582,355.0373134,561.2164179,47.907,1/10/2012 9:30
4435,47.792,16.48731343,17.28283582,6.51641791,49,9.019402985,18.80447761,2.47761194,97.76119403,5.604477612,188.2761194,504.7537313,51.176,1/10/2012 10:00
4436,43.347,16.82462687,17.26567164,6.51119403,47.31343284,9.023880597,19.27686567,7.835820896,137.9104478,11.58955224,188.2761194,504.7537313,55.64,1/10/2012 10:30
4437,40.543,17.13731343,17.8380597,7.089552239,47.97014925,9.505970149,19.56791045,9.985074627,114.2537313,14.25373134,289.5597015,607.5,52.554,1/10/2012 11:00
4438,41.037,16.97761194,17.88507463,6.806716418,47.55970149,9.260447761,19.40597015,8.701492537,115.6716418,12.24626866,289.5597015,607.5,49.926,1/10/2012 11:30
4439,42.287,17.0358209,18.29850746,6.444776119,46.23134328,9.01119403,19.51268657,9.71641791,102.761194,14.2761194,477.380597,698.9477612,62.173,1/10/2012 12:00
4440,40.072,16.83880597,18.61716418,6.453731343,47.00746269,8.986567164,19.25149254,9.462686567,102.9104478,14.41791045,477.380597,698.9477612,61.053,1/10/2012 12:30
4441,43.705,17.96940299,18.25970149,6.913432836,44.95522388,9.33880597,20.65074627,11.38059701,82.53731343,16.36567164,697.3880597,694.5149254,64.687,1/10/2012 13:00
4442,41.231,18.15895522,18.46567164,6.765671642,43.85074627,9.253731343,20.8858209,10.92537313,88.80597015,16.62686567,697.3880597,694.5149254,70.886,1/10/2012 13:30
4443,39.88,18.11492537,18.62910448,7.274626866,45.47014925,9.589552239,20.83880597,11.53731343,71.64179104,16.75373134,732.0671642,564.1119403,63.507,1/10/2012 14:00
4444,41.379,17.82910448,18.64179104,6.974626866,45.37313433,9.349253731,20.43358209,14.35820896,77.31343284,20.61940299,732.0671642,564.1119403,58.811,1/10/2012 14:30
4445,40.614,17.79925373,18.43432836,7.420149254,46.92537313,9.670149254,20.38358209,13.82835821,75,19.75373134,635.0671642,373.5895522,52.357,1/10/2012 15:00
4446,39.505,17.29477612,18.07686567,7.220895522,48.39552239,9.535074627,19.74776119,15.5,82.53731343,22.93283582,635.0671642,373.5895522,43.184,1/10/2012 15:30
4447,40.211,16.98432836,17.67313433,7.097014925,49.05223881,9.448507463,19.40149254,15.56716418,91.64179104,20.85074627,260.9552239,156.5149254,33.148,1/10/2012 16:00
4448,43.997,16.59776119,17.3641791,6.994029851,49.94776119,9.389552239,18.9261194,14.3880597,88.05970149,21.05970149,260.9552239,156.5149254,20.97,1/10/2012 16:30
4449,43.462,16.14029851,16.97985075,7.246268657,52.58955224,9.540298507,18.36716418,13.44029851,84.70149254,19.29104478,0,0,9.936,1/10/2012 17:00
4450,49.985,15.61119403,16.38358209,7.323880597,54.85820896,9.624626866,17.79701493,14.8358209,94.02985075,21.79104478,0,0,3.355,1/10/2012 17:30
4451,54.309,15.2358209,15.70149254,7.698507463,57.75373134,9.910447761,17.35447761,13.94776119,99.25373134,18.1641791,0,0,0.306,1/10/2012 18:00
4452,70.887,15.06567164,15.56716418,7.720149254,58.52985075,9.906716418,17.18432836,13.08208955,110.5970149,18.85074627,0,0,0,1/10/2012 18:30
4453,79.796,15.12761194,15.25149254,7.629104478,57.95522388,9.870149254,17.24626866,13.94776119,113.0597015,18.55223881,0,0,0.006,1/10/2012 19:00
4454,76.26,15.17835821,15.17910448,7.328358209,56.81343284,9.667910448,17.29701493,14.58208955,114.4776119,21,0,0,0.007,1/10/2012 19:30
4455,71.585,15.07164179,15.33432836,6.823880597,55.07462687,9.252238806,17.16343284,15.41044776,115.8955224,22.2238806,0,0,0.018,1/10/2012 20:00
4456,63.66,14.90373134,15.25074627,6.815671642,55.32089552,9.260447761,16.98208955,15.04477612,118.8059701,21.32835821,0,0,0.008,1/10/2012 20:30
4457,63.1,14.59104478,14.92238806,6.432089552,54.90298507,8.942537313,16.65522388,10.86567164,117.4626866,17.45522388,0,0,0.03,1/10/2012 21:00
4458,59.671,14.35746269,14.63432836,6.676865672,56.76119403,9.12761194,16.42313433,10.2761194,122.0149254,13.43283582,0,0,0.001,1/10/2012 21:30
4459,60.322,14.12164179,14.08134328,6.684328358,58.08208955,9.16641791,16.21119403,7.156716418,113.4328358,8.007462687,0,0,0.007,1/10/2012 22:00
4460,59.218,14.24402985,13.53283582,6.798507463,58.17164179,9.232089552,16.33208955,6.007462687,117.8358209,9.246268657,0,0,0.006,1/10/2012 22:30
4461,48.32,14.21119403,13.25970149,7.046268657,58.91044776,9.430597015,16.26119403,11.39552239,162.238806,14.82089552,0,0,0.013,1/10/2012 23:00
4462,39.079,14.04402985,12.66641791,7.407462687,61.03731343,9.687313433,16.08283582,7.604477612,178.7313433,13.6641791,0,0,0.006,1/10/2012 23:30
4463,53.045,13.9141791,12.40298507,7.626119403,62.90298507,9.850746269,15.95223881,7.164179104,172.1641791,10.86567164,0,0,0,2/10/2012 0:00
4464,62.904,13.79253731,12.56343284,7.66641791,63.64925373,9.870895522,15.83059701,6.164179104,187.0895522,9.992537313,0,0,0.006,2/10/2012 0:30
4465,55.548,13.43880597,12.34776119,7.357462687,63.67910448,9.615671642,15.45298507,6.111940299,184.0298507,8.201492537,0,0,0.006,2/10/2012 1:00
4466,61.209,12.86716418,12.08880597,7.723880597,68.29850746,9.948507463,14.90149254,8.858208955,182.6119403,12.70895522,0,0,0,2/10/2012 1:30
4467,49.606,12.7119403,11.8619403,8.361940299,71.79104478,10.43731343,14.74626866,9.649253731,194.1791045,12.57462687,0,0,0.013,2/10/2012 2:00
4468,39.784,12.58358209,11.72014925,8.673880597,74.25373134,10.68955224,14.61940299,8.992537313,208.5820896,12,0,0,0.012,2/10/2012 2:30
4469,31.524,12.17537313,11.42089552,8.77238806,76.94029851,10.76865672,14.24552239,9.440298507,221.2686567,13.3880597,0,0,0,2/10/2012 3:00
4470,28.349,11.97164179,11.26119403,8.743283582,77.85074627,10.73955224,14.04328358,9.126865672,228.8059701,12.37313433,0,0,0,2/10/2012 3:30
4471,23.17,11.98656716,11.14552239,8.808208955,78.05223881,10.79179104,14.06268657,7.276119403,238.6567164,9.805970149,0,0,0.006,2/10/2012 4:00
4472,24.908,11.5,11.05223881,8.305223881,78.11940299,10.40373134,13.63283582,8.02238806,200.5223881,9.880597015,0,0,0.012,2/10/2012 4:30
4473,23.589,11.69029851,10.99552239,8.38358209,77.56716418,10.45074627,13.82761194,8.723880597,243.2089552,11.02238806,0,0.029850746,0,2/10/2012 5:00
4474,29.933,11.67462687,11.10522388,8.128358209,76.42537313,10.25522388,13.78731343,8.589552239,195.8208955,9.880597015,0,0.029850746,0.012,2/10/2012 5:30
4475,30.546,11.55223881,11.2119403,7.949253731,75.91791045,10.09626866,13.65522388,9.291044776,225.5223881,11.70895522,200.7537313,165.1865672,0.052,2/10/2012 6:00
4476,40.702,11.94253731,12.10447761,7.879850746,73.29104478,10.02910448,14.00820896,8.947761194,184.3283582,12.14925373,200.7537313,165.1865672,1.302,2/10/2012 6:30
4477,42.874,12.77686567,13.00746269,8.1,70.2761194,10.20597015,14.81119403,9.529850746,186.7910448,13.30597015,485.6044776,375.0820896,6.955,2/10/2012 7:00
4478,38.331,13.65074627,14.36343284,8.057462687,65.73134328,10.20149254,15.66343284,11.11940299,214.5522388,15.35074627,485.6044776,375.0820896,14.743,2/10/2012 7:30
4479,38.313,14.71492537,15.38059701,8.478358209,63.12686567,10.50671642,16.79552239,9.940298507,201.9402985,13.56716418,231.8955224,413.9626866,24.298,2/10/2012 8:00
4480,38.326,15.80746269,16.97835821,8.926865672,60.71641791,10.88059701,17.95820896,10.23880597,176.2686567,16.08955224,231.8955224,413.9626866,36.55,2/10/2012 8:30
4481,36.907,16.24328358,18.62462687,8.081343284,55.29104478,10.19477612,18.49776119,9.776119403,153.2835821,14.94029851,307.2014925,532.1567164,41.05,2/10/2012 9:00
4482,40.69,16.78283582,20.09626866,7.682089552,51.59701493,9.897761194,19.13731343,12.20895522,142.1641791,17.48507463,307.2014925,532.1567164,45.745,2/10/2012 9:30
4483,35.76,17.28283582,21.35746269,7.461940299,49.1641791,9.739552239,19.73731343,10.82835821,146.7910448,16,328.141791,616.7537313,52.548,2/10/2012 10:00
4484,35.311,17.26567164,22.79029851,7.510447761,49.48507463,9.775373134,19.73656716,11.04477612,173.4328358,16.43283582,328.141791,616.7537313,61.369,2/10/2012 10:30
4485,40.647,17.8380597,23.82761194,7.376119403,47.39552239,9.655223881,20.46865672,10.64179104,118.4328358,17.19402985,619.7761194,793.9402985,62.486,2/10/2012 11:00
4486,38.257,17.88507463,24.84402985,6.526119403,43.73134328,9.049253731,20.50820896,11.06716418,119.2537313,15.87313433,619.7761194,793.9402985,63.306,2/10/2012 11:30
4487,36.996,18.29850746,25.51865672,6.779104478,43.54477612,9.226119403,21.08358209,11.47014925,104.5522388,17.30597015,802.4626866,829.2686567,69.85,2/10/2012 12:00
4488,32.915,18.61716418,26.45970149,6.167910448,40.70895522,8.809701493,21.47089552,11.64925373,109.4776119,17.55223881,802.4626866,829.2686567,70.843,2/10/2012 12:30
4489,31.533,18.25970149,26.83432836,6.329104478,42.14925373,8.876865672,20.99253731,12.38059701,98.80597015,18.44029851,872.4179104,755.2238806,71.754,2/10/2012 13:00
4490,34.57,18.46567164,27.19552239,6.439552239,42.05970149,8.976119403,21.29402985,12.1641791,97.53731343,18.70895522,872.4179104,755.2238806,71.274,2/10/2012 13:30
4491,31.634,18.62910448,27.63656716,6.047014925,40.26865672,8.71119403,21.47462687,11.61940299,85.2238806,18.25373134,814.0298507,588.8134328,68.557,2/10/2012 14:00
4492,33.782,18.64179104,26.96641791,5.9,39.80597015,8.651492537,21.54776119,11.46268657,83.95522388,19.05223881,814.0298507,588.8134328,62.256,2/10/2012 14:30
4493,31.991,18.43432836,26.48283582,6.014925373,40.64179104,8.676119403,21.23432836,12.14179104,63.20895522,17.97761194,654.5447761,377.2313433,53.965,2/10/2012 15:00
4494,34.667,18.07686567,25.66865672,5.624626866,40.20149254,8.446268657,20.76641791,13.17164179,67.76119403,17.32835821,654.5447761,377.2313433,44.685,2/10/2012 15:30
